Timestamp,RCM,CWT,M10HP3,M11HP3,M12HP7,M13HP19,FWB,OC,BBCM,allplant
12/09/2021 09:08:50,13.26218384,123.3183689,6.673079853,6.726797017,15.38015838,41.41261374,18.45093556,59.31945533,2.972962699,355.4895181
12/09/2021 09:09:00,13.15073658,128.0908052,6.871835786,6.797258989,15.90675187,43.31294224,18.34997748,60.28488182,2.951962885,363.6691158
12/09/2021 09:09:10,13.20689604,122.8144394,6.880035606,6.785633529,15.52967327,43.56278683,18.18536763,57.89035669,3.083047037,356.0212831
12/09/2021 09:09:20,13.04761786,125.4627932,6.861628391,6.583034946,15.59154784,43.46704687,17.47804615,61.17714403,3.015232985,360.6993252
12/09/2021 09:09:30,13.50349203,122.9935528,6.86121705,6.726202846,15.93997839,42.46605849,17.68912388,61.43661208,3.021584063,415.6594057
12/09/2021 09:09:40,13.06392314,124.7144868,6.783276254,6.704406699,15.24349354,43.17396865,18.36410996,61.32612389,3.0720502,360.5178893
12/09/2021 09:09:50,13.40442114,122.84665,6.521061599,6.774833853,15.28473896,41.35831942,18.24829791,59.61480544,2.953195605,354.9595195
12/09/2021 09:10:00,13.44315185,126.6906016,6.660103593,6.745041232,15.09500329,41.39646565,17.82195736,59.62963325,2.890991694,358.2639413
12/09/2021 09:10:10,13.47288577,121.2365989,6.485147576,6.592727576,15.22925506,43.09420598,18.23087813,58.31069702,3.039175484,353.7307469
12/09/2021 09:10:20,13.17415216,127.3517087,6.67441166,6.598819708,15.62974225,43.52197924,18.20230683,61.54740015,3.037983717,363.7764881
12/09/2021 09:10:30,13.26139778,122.6070972,6.780912203,6.715412286,15.53183254,43.28099258,18.17880135,59.29124791,3.033245767,356.7141854
12/09/2021 09:10:40,13.1654751,124.5941178,6.708149492,6.701772755,15.26564513,43.69548128,18.19477925,61.5660016,3.009891621,360.9112056
12/09/2021 09:10:50,13.24292523,126.0104711,6.849502783,6.680578512,15.56311884,42.8703602,18.33566422,61.05689124,2.993971827,361.5974558
12/09/2021 09:11:00,13.18956286,125.4834282,6.870989197,6.819005164,15.27168011,41.95663955,18.49338733,59.69737554,2.945141646,358.6723512
12/09/2021 09:11:10,13.09294666,121.1334947,6.728649284,6.492906649,16.09571462,41.01661539,17.67241152,60.17541423,2.961310075,353.3307732
12/09/2021 09:11:20,13.18670268,123.1861803,6.510039552,6.540732912,15.18018867,43.20279564,17.69353399,61.61850282,3.019808778,358.1582941
12/09/2021 09:11:30,13.06403401,125.9761101,6.830865254,6.811813312,15.76722313,42.76803672,17.52500788,59.59063375,3.039924088,359.4135723
12/09/2021 09:11:40,13.28887093,124.0864184,6.75803499,6.69032099,16.09836503,41.14000989,18.07355532,60.39585409,2.968191052,357.4678118
12/09/2021 09:11:50,13.24344438,121.7871703,6.810406528,6.860117438,15.97431001,42.4810618,17.79419483,59.33024798,2.971787907,355.224529
12/09/2021 09:12:00,13.07175277,121.9548994,6.65037011,6.658541856,15.35099694,42.15267845,18.2287428,58.60629117,3.03963642,353.7535463
12/09/2021 09:12:10,13.21767336,127.0216271,6.798160876,6.511152344,15.96348541,42.61932182,18.05173864,58.08983048,2.98570704,359.2444041
12/09/2021 09:12:20,13.39479911,124.1310111,6.879826965,6.660860897,15.15857847,41.10507788,17.44827645,61.37839673,2.941627347,357.0400823
12/09/2021 09:12:30,13.21677631,122.7811453,6.766137169,6.839454663,15.17810436,42.71318104,17.82887364,61.40877834,3.067848681,357.8681482
12/09/2021 09:12:40,13.09555429,123.8240639,6.70529339,6.618465175,16.07244017,41.87530296,17.70664419,58.53148098,3.02181529,355.4728757
12/09/2021 09:12:50,13.24986983,124.3391704,6.539512265,6.869249274,15.64094829,41.04497431,17.5344174,58.59687384,2.911014659,354.637045
12/09/2021 09:13:00,13.2393871,126.8343337,6.615729183,6.855362244,15.30515923,43.56282694,17.71078094,58.90842742,2.946208687,359.9244241
12/09/2021 09:13:10,13.1938521,125.5193812,6.671175896,6.86395926,15.28998039,42.25156378,17.41041018,61.41688273,3.07081828,359.7588421
12/09/2021 09:13:20,13.45251141,122.3682267,6.670898899,6.68763743,15.62103706,43.34077774,18.07666815,60.21952942,2.939403074,357.3160929
12/09/2021 09:13:30,13.36605792,123.7595667,6.597015128,6.498139328,15.5810172,41.50302478,18.3245681,60.09462103,2.923327288,356.5706648
12/09/2021 09:13:40,13.17526387,121.5751872,6.551969123,6.545745296,16.00708639,42.25039463,18.29097884,60.91647974,3.039796577,356.3926982
12/09/2021 09:13:50,13.14594939,126.3904584,6.776219139,6.5716882,15.19128091,41.8368603,17.55292283,58.76150246,2.967613155,357.1621079
12/09/2021 09:14:00,12.9807076,124.0436535,6.63700513,6.623207075,15.57907069,41.3513274,18.31489328,60.20260548,2.948721378,356.6299129
12/09/2021 09:14:10,13.17533981,122.3229285,6.67665023,6.638947332,16.05658831,41.73623958,18.30594466,58.70363556,3.05321772,354.7227094
12/09/2021 09:14:20,13.15194929,123.3993364,6.725703036,6.762732782,15.35037822,41.33818801,17.79415814,58.11552964,2.939334937,353.5166454
12/09/2021 09:14:30,13.44554095,124.9892543,6.63297469,6.719999595,15.94371407,42.97818905,17.39085149,58.19836965,2.948441075,357.195776
12/09/2021 09:14:40,13.36785694,123.6652706,6.869899209,6.823629634,15.09425623,43.06652716,17.64075638,58.27338748,3.021987698,355.8455591
12/09/2021 09:14:50,13.37189004,121.7644713,6.857782764,6.627839729,15.40107506,42.87223781,18.46384563,58.83692338,2.934299393,355.0646645
12/09/2021 09:15:00,13.13403922,126.2471394,6.875978061,6.753909797,16.10386041,42.29615561,18.29622111,58.71658502,2.934510633,359.2929099
12/09/2021 09:15:10,13.41298864,124.2853546,6.820856169,6.554025576,15.40522675,43.44442725,18.41202032,58.49446289,3.029266706,357.8878956
12/09/2021 09:15:20,13.34327636,127.6879993,6.651186067,6.780754133,15.85344855,42.31871339,17.8376873,61.55847874,3.048020954,363.1275858
12/09/2021 09:15:30,13.2341509,125.4415257,6.532360623,6.717836856,15.9479682,42.64657834,17.88313354,61.72015225,3.078764666,361.2812357
12/09/2021 09:15:40,13.15713274,121.9783666,6.584105617,6.751699913,15.46432502,41.77472201,18.49620254,58.61099145,2.8988019,353.6151497
12/09/2021 09:15:50,13.40802399,126.1550476,6.52484291,6.820242005,15.24589318,41.42462961,18.45095522,59.37052523,2.920151286,358.2404623
12/09/2021 09:16:00,13.12983359,122.0144322,6.512309848,6.610516127,15.35952376,41.24006952,18.38861861,60.7673953,3.040297884,355.1032947
12/09/2021 09:16:10,13.28347169,127.129862,6.541178435,6.646761296,15.29658835,41.34933489,17.8763105,58.97456835,3.016932213,358.1319399
12/09/2021 09:16:20,13.31450242,127.2395411,6.556992526,6.747444714,15.10183347,41.69731659,17.54965286,59.19679977,2.916415545,358.2369145
12/09/2021 09:16:30,13.26147052,121.5255739,6.648308174,6.84036167,15.39252338,41.81660148,17.89176257,58.02481937,2.978477184,352.3583754
12/09/2021 09:16:40,13.10583496,124.8596819,6.476024996,6.866863487,15.44407475,43.59362914,17.55423413,60.65949571,2.975361019,359.5105611
12/09/2021 09:16:50,13.09031036,126.5824933,6.485578111,6.883690107,15.98664175,42.25770101,18.38989662,61.56847127,2.997818858,362.2404203
12/09/2021 09:17:00,13.25899668,121.7153091,6.672393361,6.755427172,15.80426104,42.7300429,18.22317568,61.25174305,2.97307457,357.3574981
12/09/2021 09:17:09,13.25202314,127.6566167,6.731324753,6.529404785,16.02011871,42.09533482,18.36810989,61.72088209,2.990179736,363.3541743
12/09/2021 09:17:19,13.2287915,125.133736,6.718957324,6.647287104,15.72293385,43.64340561,17.61707477,61.71209065,3.070135425,361.5645476
12/09/2021 09:17:29,13.14274719,126.203621,6.513468901,6.843482454,15.57641533,43.1671285,17.4240687,59.94229271,2.897848121,359.608921
12/09/2021 09:17:39,13.31121111,123.8638842,6.845438326,6.684828551,15.70055618,42.32829125,17.48374648,60.49474204,3.028909223,357.7705166
12/09/2021 09:17:49,13.42928921,123.0485344,6.561117508,6.585236582,15.08658124,42.80861809,17.61288239,61.01148951,2.999311205,357.1423713
12/09/2021 09:17:59,13.14050484,123.350557,6.644193292,6.570554549,16.02394537,42.091281,17.51403095,59.76768969,2.980432452,356.0636216
12/09/2021 09:18:09,13.15255616,126.0959316,6.765677895,6.673580799,15.49508521,41.71572363,18.43381108,60.30338504,3.020324116,359.6763997
12/09/2021 09:18:19,13.24982362,126.5082022,6.507192009,6.730012153,15.57059643,42.87185837,18.12640965,61.11208232,2.969452628,361.615082
12/09/2021 09:18:29,13.28915716,128.1314281,6.556969096,6.808410707,15.48794263,41.13645718,17.63722859,59.6533182,3.019049965,359.7390116
12/09/2021 09:18:39,13.19212517,126.0998483,6.506894254,6.818137531,15.88300495,41.71806584,17.74950474,59.03656346,2.955208387,357.914561
12/09/2021 09:18:49,13.38247795,121.3361416,6.772532825,6.872165724,15.34866181,42.21218885,17.58001092,58.78164607,3.056511124,353.398848
12/09/2021 09:18:59,13.18344862,127.3126835,6.656261616,6.659663778,15.10200833,42.86871254,17.58866861,60.65723204,3.063750435,361.1561799
12/09/2021 09:19:09,13.25115251,124.2883352,6.71367669,6.758123909,16.0301196,42.59912241,17.69518607,58.6487107,3.080746682,357.1459205
12/09/2021 09:19:19,13.32297189,127.8963664,6.676263081,6.575773171,15.29398445,42.95718515,17.67680856,61.07303274,3.064555997,362.6014975
12/09/2021 09:19:29,13.18109266,122.317316,6.628480884,6.635118161,15.67813041,41.44600446,17.59927428,59.03421894,3.012111132,353.543858
12/09/2021 09:19:39,13.2894032,122.1789268,6.866341177,6.552593238,15.1823563,42.55703568,18.05855029,60.7844434,2.938982442,356.3476149
12/09/2021 09:19:49,13.49984898,124.5706211,6.58069694,6.614084154,16.10804972,42.97071291,17.83767112,60.64325945,2.904125555,359.6331954
12/09/2021 09:19:59,13.28578606,128.4956912,6.813779296,6.846721718,15.71603044,41.30175257,18.0593437,60.78990765,3.035662211,362.3803371
12/09/2021 09:20:09,13.38335396,127.7475676,6.795647777,6.851440899,15.34392297,41.15005132,18.20652333,58.99831568,2.946498001,359.3698196
12/09/2021 09:20:19,13.37774758,123.7063007,6.788154321,6.648461094,16.11008328,41.05967373,17.9393987,60.41189219,3.05101164,357.1437349
12/09/2021 09:20:29,13.0873111,128.0425072,6.815535777,6.607890289,15.77395089,43.25900202,17.52877133,60.37444488,3.065957572,362.6213286
12/09/2021 09:20:39,13.27290659,126.2524318,6.797162211,6.493587963,15.73119582,41.8427126,18.42751088,61.41407827,2.944713473,361.121013
12/09/2021 09:20:49,13.22167435,126.235468,6.680694406,6.763996104,16.0745847,41.60168029,17.95818028,60.6474745,3.075610048,360.3349728
12/09/2021 09:20:59,13.19674884,124.5689837,6.739866774,6.572441461,15.27371033,41.94861022,18.36197724,58.63710216,3.018731289,356.3369033
12/09/2021 09:21:09,13.26313916,124.7873312,6.640289728,6.757115989,15.98999675,43.05261051,17.49084646,60.29150809,2.934991085,359.14282
12/09/2021 09:21:19,13.33412021,125.9333075,6.673896998,6.800760999,15.79393662,41.78944054,17.49580656,59.69188204,3.02484155,358.5628346
12/09/2021 09:21:29,13.25412852,124.5233775,6.870421326,6.71834888,15.95345997,42.7806667,17.59409191,57.93731574,3.019791765,356.6713941
12/09/2021 09:21:39,13.22437938,121.7578802,6.669227014,6.657912183,15.95800482,43.46456788,18.09870889,60.06742924,2.925876647,356.7498629
12/09/2021 09:21:49,13.21318075,126.3771219,6.817516798,6.817854487,15.96306709,42.49365761,18.24863996,60.33191929,2.977199373,361.2173566
12/09/2021 09:21:59,13.26806047,123.1166664,6.862497826,6.650224268,15.39201667,41.51316343,17.38859808,58.18667334,3.078300126,353.5345007
12/09/2021 09:22:09,13.17209323,122.3511434,6.825538253,6.744773203,16.08130249,42.02948315,17.98122033,58.49817041,2.923155408,354.5300353
12/09/2021 09:22:19,13.35314065,124.7370027,6.709124339,6.519626234,15.54168753,41.4812592,17.75949807,58.40130804,3.050280639,355.6032081
12/09/2021 09:22:29,13.10938758,126.4272871,6.826882767,6.591566836,16.0772314,41.48973913,18.16681108,59.32988055,2.973206846,358.9652002
12/09/2021 09:22:39,13.18815733,123.1153563,6.538623475,6.517655133,15.12067544,42.85832554,17.58881903,58.77767231,3.003977004,354.7132386
12/09/2021 09:22:49,13.19171467,126.4101659,6.829766442,6.632255907,15.32003646,42.51912872,17.59533621,61.45498947,2.94281814,360.83903
12/09/2021 09:22:59,13.23250839,124.1573185,6.580544608,6.798023879,15.28622566,41.7005124,18.12946131,61.04600385,2.99746863,357.9255359
12/09/2021 09:23:09,13.22503362,123.1705611,6.783459889,6.612260713,15.71793843,41.18140949,18.04270889,59.43882267,2.903711741,354.9796183
12/09/2021 09:23:19,13.09059652,124.4212847,6.815172283,6.516461223,15.84600174,42.26310507,17.66483007,58.86126892,3.031948836,356.5426182
12/09/2021 09:23:29,13.25963074,122.1928189,6.486664509,6.794926891,15.32021544,42.60253304,17.99525067,59.90941215,2.935980349,355.433413
12/09/2021 09:23:39,13.21023931,124.7622705,6.702688855,6.810038791,16.04833153,42.64671845,17.98160653,61.15394742,3.03836609,360.3925736
12/09/2021 09:23:49,13.10486455,121.5743664,6.729509293,6.669498595,15.43163921,42.6863017,18.17518348,58.16969258,2.976321196,353.4936982
12/09/2021 09:23:59,13.18068353,123.066669,6.793731467,6.565253903,15.33070224,41.39515545,17.5668065,59.78973588,2.953942003,354.596622
12/09/2021 09:24:09,13.44607053,125.3229208,6.661082815,6.780241434,15.54526133,41.98500346,18.43206694,58.07497931,2.927822164,357.103271
12/09/2021 09:24:19,13.2147245,124.7000219,6.751433875,6.611510616,15.89311523,41.29030382,17.43825464,58.71708664,3.036338323,355.6891279
12/09/2021 09:24:29,13.31548718,126.9166675,6.665300644,6.662128086,15.7509904,42.13647645,18.18961157,61.25357195,3.026609061,361.9434519
12/09/2021 09:24:39,13.16278008,126.6544569,6.86713642,6.830411222,15.60486358,42.51340419,17.94580789,59.11507736,2.980304043,359.6545457
12/09/2021 09:24:49,13.21729236,125.3862776,6.667072884,6.86101386,15.98225322,42.00227524,18.04245953,60.4996681,3.015915304,359.6901434
12/09/2021 09:24:59,13.1182452,126.0336904,6.874350665,6.489834479,15.39572593,42.1847282,18.42602789,61.41747684,2.95818516,360.85645
12/09/2021 09:25:09,13.14905509,124.9696965,6.656765461,6.585158908,15.41860991,41.3576711,17.82820461,59.3291452,3.07439889,356.4431046
12/09/2021 09:25:19,13.14239255,126.9645309,6.837172671,6.784183308,15.48968982,43.52041156,17.91784688,60.5559063,3.018084244,362.2483024
12/09/2021 09:25:29,13.2019326,125.1989094,6.603636686,6.68306597,15.70977183,41.47481785,17.63485911,61.63314057,2.971275944,359.0826859
12/09/2021 09:25:39,13.27175852,122.7075448,6.827400541,6.773021503,15.60194377,42.94944052,18.19387776,61.29391578,2.900039505,358.4189822
12/09/2021 09:25:49,13.17188139,127.6128628,6.819128324,6.806222676,15.60813008,43.11560066,18.47241183,61.50211241,2.972686861,364.0537239
12/09/2021 09:25:59,13.25599976,126.303424,6.738169508,6.484327646,16.03487789,42.6094463,17.48219114,57.90823396,3.011615141,357.8399005
12/09/2021 09:26:09,13.10478177,124.3325695,6.693942406,6.506583171,15.54978999,43.5702061,18.22683374,57.97123859,2.967394027,356.8907333
12/09/2021 09:26:19,13.20681205,126.0106946,6.595838981,6.705968577,15.63942583,43.68899732,17.65329255,59.62085695,3.009432804,360.1407524
12/09/2021 09:26:29,13.33034675,126.8991539,6.686335625,6.800431543,15.97655957,43.26136812,18.44627292,59.58777715,3.059560588,362.1073667
12/09/2021 09:26:39,13.14612758,125.283471,6.566258445,6.634055093,16.10343211,41.28594135,17.82440666,60.46882308,2.937696984,358.1879093
12/09/2021 09:26:49,13.20482483,124.1419115,6.663180145,6.4739555,15.29443466,41.51073164,17.86931131,61.2011855,2.998600169,357.3567354
12/09/2021 09:26:59,13.20581212,122.5621524,6.737251441,6.857566339,15.31031261,42.78214214,18.25972314,57.93874498,2.996463355,354.6466319
12/09/2021 09:27:09,13.20722553,125.5105849,6.833126321,6.520106529,15.35512111,43.2562513,17.98342105,58.35565138,3.080625261,358.1827387
12/09/2021 09:27:19,13.11915129,128.0183091,6.549467914,6.707955299,16.05477117,41.23899259,18.17775206,61.16755032,3.034122135,362.102194
12/09/2021 09:27:29,13.20728962,122.2651592,6.620871333,6.848415587,15.72651527,41.34809496,18.28890785,60.85145707,3.051162344,356.2590356
12/09/2021 09:27:39,12.934397,121.2769244,6.838386866,6.716560387,15.41384542,41.94824281,17.37432543,59.29406401,2.970329214,352.7374048
12/09/2021 09:27:49,13.10564038,124.3567965,6.850639643,6.659317521,16.05031706,41.77551864,18.4662173,60.92948495,3.062140664,359.3182134
12/09/2021 09:27:59,13.2470995,124.4170711,6.512922428,6.826210524,16.01678967,42.56569589,18.30751851,57.99315223,2.930050304,356.7465605
12/09/2021 09:28:09,13.21637389,127.7133191,6.802753884,6.780899478,15.38733438,43.68471992,17.36192459,60.34087608,3.068932734,362.4260668
12/09/2021 09:28:19,13.22442296,125.6886349,6.655431728,6.523599099,15.79440907,41.58316487,17.90866225,59.83479222,3.021191809,358.2555007
12/09/2021 09:28:29,13.20916416,122.9980642,6.771313274,6.84696811,15.59055792,42.00612696,18.26951522,61.45721344,2.913409998,357.9757433
12/09/2021 09:28:39,13.32472251,127.7359446,6.832489035,6.472481395,15.30545167,43.53153221,17.92095214,58.7927793,2.991583689,360.8995203
12/09/2021 09:28:49,13.13178878,123.0742559,6.836915204,6.644194065,15.9731518,42.55215615,17.5857145,58.20475112,2.987337988,354.9776035
12/09/2021 09:28:59,13.17278309,128.0148431,6.49287902,6.572416752,16.07226666,41.92195644,17.85050919,58.41300337,2.903198536,359.3170547
12/09/2021 09:29:09,13.41608115,122.906423,6.495346697,6.816620841,15.72094074,42.38122988,17.79079085,60.04100257,2.927531146,356.423498
12/09/2021 09:29:19,13.24130921,126.1571097,6.612863535,6.722911948,15.27928464,42.66742314,17.91706087,61.06994757,2.919029064,360.5059688
12/09/2021 09:29:29,13.29572694,127.3074959,6.525809987,6.717387152,15.47758691,41.71645504,18.4730102,58.11364596,2.928971662,358.4850614
12/09/2021 09:29:39,13.25869542,122.4621417,6.689051468,6.735809596,15.88466056,41.40766038,18.12688497,61.23285087,2.957172203,356.7120993
12/09/2021 09:29:49,13.21097005,125.4617831,6.744520285,6.515822011,15.82330737,43.22117715,17.87058908,59.38772944,3.005046162,359.2459908
12/09/2021 09:29:59,13.19454532,127.3028603,6.700867673,6.76637849,15.64720501,43.58324754,17.7615097,59.84855833,2.979914115,361.7650006
12/09/2021 09:30:09,13.44494547,126.4890501,6.881585885,6.85935428,15.48943751,41.25573664,18.15963346,59.70490741,3.028117402,359.3408855
12/09/2021 09:30:19,13.20101745,122.7521242,6.888588765,6.587105608,15.76448598,43.42334538,17.81068561,60.44167321,3.070367855,358.0097619
12/09/2021 09:30:29,13.13019656,122.3532125,6.812854298,6.808898154,16.06554321,42.79360215,17.710368,58.72823162,2.9998457,355.4025979
12/09/2021 09:30:39,13.2119204,122.2500019,6.639406146,6.556804085,15.60348652,43.15110153,18.1797523,59.9054453,3.031891028,356.5617003
12/09/2021 09:30:49,13.28778483,126.8684091,6.787885897,6.673498271,15.27931092,43.20911165,17.94882381,60.2628605,2.915616357,361.1489177
12/09/2021 09:30:59,13.31883096,127.9958456,6.687302144,6.885827505,15.7700235,41.0047954,17.42862808,58.19234588,2.998896818,358.2813927
12/09/2021 09:31:09,13.14875364,121.2684167,6.813440046,6.888586269,15.38902835,43.43604021,17.6161304,58.04571157,2.955125705,353.5163586
12/09/2021 09:31:19,13.19141915,124.1804924,6.733589073,6.576875766,15.15779506,41.28237246,17.63104636,60.59446854,3.054808266,356.4576754
12/09/2021 09:31:29,13.25935956,128.4289311,6.888598097,6.599008589,15.88892916,42.9948439,17.44965086,61.49925437,3.003638457,364.0158526
